tomo_id,Z,Y,X,voxel_spacing,num_motors,motor_z,motor_y,motor_x,motor_zyx
aba2015-06-03-12,661,767,767,16.0,1,249.5,345.5,621.5,"[[249.5, 345.5, 621.5]]"
aba2015-06-03-24,661,767,767,16.0,1,393.5,345.5,581.5,"[[393.5, 345.5, 581.5]]"
aba2015-06-03-25,661,767,767,16.0,1,293.5,341.5,557.5,"[[293.5, 341.5, 557.5]]"
aba2015-06-03-26,661,767,767,16.0,1,377.5,521.5,585.5,"[[377.5, 521.5, 585.5]]"
aba2015-06-03-29,661,767,767,16.0,1,373.5,261.5,153.5,"[[373.5, 261.5, 153.5]]"
aba2015-06-03-8,661,767,767,16.0,1,377.5,549.5,441.5,"[[377.5, 549.5, 441.5]]"
aba2015-06-04-10,661,767,767,16.0,1,401.5,221.5,449.5,"[[401.5, 221.5, 449.5]]"
aba2015-06-04-11,661,767,767,16.0,1,253.5,253.5,301.5,"[[253.5, 253.5, 301.5]]"
aba2015-06-04-13,661,767,767,16.0,1,265.5,485.5,237.5,"[[265.5, 485.5, 237.5]]"
aba2015-06-04-15,661,767,767,16.0,1,353.5,361.5,581.5,"[[353.5, 361.5, 581.5]]"
aba2015-06-04-17,661,767,767,16.0,1,373.5,265.5,161.5,"[[373.5, 265.5, 161.5]]"
aba2015-06-04-18,661,767,767,16.0,1,436.173125,320.7957329849564,244.43463018784684,"[[436.173125, 320.7957329849564, 244.43463018784684]]"
aba2015-06-04-22,661,767,767,16.0,1,373.5,277.5,297.5,"[[373.5, 277.5, 297.5]]"
aba2015-06-04-23,661,767,767,16.0,1,446.914375,439.1983265915964,475.2338887399205,"[[446.914375, 439.1983265915964, 475.2338887399205]]"
aba2015-06-04-27,661,767,767,16.0,1,377.5,393.5,293.5,"[[377.5, 393.5, 293.5]]"
aba2015-06-04-28,661,767,767,16.0,1,293.5,493.5,521.5,"[[293.5, 493.5, 521.5]]"
aba2015-06-04-29,661,767,767,16.0,1,401.5,165.5,453.5,"[[401.5, 165.5, 453.5]]"
aba2015-06-04-6,661,767,767,16.0,1,401.5,165.5,453.5,"[[401.5, 165.5, 453.5]]"
aba2015-07-07-12,661,767,767,16.0,1,345.5,213.5,509.5,"[[345.5, 213.5, 509.5]]"
aba2015-07-07-13,661,767,767,16.0,1,431.215625,458.07410238395937,472.65991931368916,"[[431.215625, 458.07410238395937, 472.65991931368916]]"
aba2015-07-07-14,661,767,767,16.0,1,421.5,293.5,633.5,"[[421.5, 293.5, 633.5]]"
aba2015-07-07-15,661,767,767,16.0,1,421.5,233.5,249.5,"[[421.5, 233.5, 249.5]]"
aba2015-07-07-17,661,767,767,16.0,1,313.5,517.5,289.5,"[[313.5, 517.5, 289.5]]"
aba2015-07-07-19,661,767,767,16.0,1,373.5,485.5,273.5,"[[373.5, 485.5, 273.5]]"
aba2015-07-07-22,661,767,767,16.0,1,397.5,281.5,193.5,"[[397.5, 281.5, 193.5]]"
aba2015-07-07-5,661,767,767,16.0,1,253.5,525.5,345.5,"[[253.5, 525.5, 345.5]]"
aba2015-07-07-9,661,767,767,16.0,1,317.5,113.5,373.5,"[[317.5, 113.5, 373.5]]"
aba2015-07-15-1,652,757,783,16.0,1,361.5,277.5,261.5,"[[361.5, 277.5, 261.5]]"
aba2015-07-15-10,652,757,783,16.0,1,394.3675,354.7128979197763,317.8633442194277,"[[394.3675, 354.7128979197763, 317.8633442194277]]"
aba2015-07-15-15,652,757,783,16.0,1,337.5,477.5,385.5,"[[337.5, 477.5, 385.5]]"
aba2015-07-15-16,652,757,783,16.0,1,389.5,221.5,569.5,"[[389.5, 221.5, 569.5]]"
aba2015-07-15-17,652,757,783,16.0,1,381.5,521.5,605.5,"[[381.5, 521.5, 605.5]]"
aba2015-07-15-18,652,757,783,16.0,1,401.5,301.5,433.5,"[[401.5, 301.5, 433.5]]"
aba2015-07-15-23,652,757,783,16.0,1,409.5,505.5,369.5,"[[409.5, 505.5, 369.5]]"
aba2015-07-15-26,652,757,783,16.0,1,297.5,473.5,273.5,"[[297.5, 473.5, 273.5]]"
aba2015-07-15-27,652,757,783,16.0,1,305.5,449.5,477.5,"[[305.5, 449.5, 477.5]]"
aba2015-07-15-29,652,757,783,16.0,1,361.5,349.5,321.5,"[[361.5, 349.5, 321.5]]"
aba2015-07-15-3,652,757,783,16.0,1,301.5,637.5,293.5,"[[301.5, 637.5, 293.5]]"
aba2015-07-15-30,652,757,783,16.0,1,285.5,513.5,689.5,"[[285.5, 513.5, 689.5]]"
aba2015-07-15-32,652,757,783,16.0,1,349.5,329.5,329.5,"[[349.5, 329.5, 329.5]]"
aba2015-07-15-33,652,757,783,16.0,1,293.5,589.5,237.5,"[[293.5, 589.5, 237.5]]"
aba2015-07-15-34,652,757,783,16.0,1,289.5,249.5,357.5,"[[289.5, 249.5, 357.5]]"
aba2015-07-15-35,652,757,783,16.0,1,325.5,497.5,629.5,"[[325.5, 497.5, 629.5]]"
aba2015-07-15-39,652,757,783,16.0,1,313.5,501.5,181.5,"[[313.5, 501.5, 181.5]]"
aba2015-07-15-4,652,757,783,16.0,1,349.5,605.5,597.5,"[[349.5, 605.5, 597.5]]"
aba2015-07-15-40,652,757,783,16.0,1,297.5,301.5,309.5,"[[297.5, 301.5, 309.5]]"
aba2015-07-15-42,652,757,783,16.0,1,305.5,285.5,233.5,"[[305.5, 285.5, 233.5]]"
aba2015-07-15-44,652,757,783,16.0,1,385.5,453.5,181.5,"[[385.5, 453.5, 181.5]]"
aba2015-07-15-45,652,757,783,16.0,1,369.5,245.5,413.5,"[[369.5, 245.5, 413.5]]"
aba2015-07-15-5,652,757,783,16.0,1,235.4425,698.5151193003855,321.3668958243631,"[[235.4425, 698.5151193003855, 321.3668958243631]]"
aba2015-07-15-51,652,756,782,16.0,1,273.5,321.5,197.5,"[[273.5, 321.5, 197.5]]"
aba2015-07-15-55,652,756,782,16.0,1,321.5,201.5,233.5,"[[321.5, 201.5, 233.5]]"
aba2015-07-15-56,652,757,783,16.0,1,421.5,409.5,261.5,"[[421.5, 409.5, 261.5]]"
aba2015-07-15-57,652,757,783,16.0,1,445.7125,290.3558318485293,256.55119113305744,"[[445.7125, 290.3558318485293, 256.55119113305744]]"
aba2015-07-15-59,652,757,783,16.0,1,297.5,393.5,257.5,"[[297.5, 393.5, 257.5]]"
aba2015-07-15-6,652,757,783,16.0,1,401.5,297.5,561.5,"[[401.5, 297.5, 561.5]]"
aba2015-07-15-61,652,757,783,16.0,1,405.5,325.5,469.5,"[[405.5, 325.5, 469.5]]"
aba2015-07-15-65,652,756,782,16.0,1,249.5,301.5,277.5,"[[249.5, 301.5, 277.5]]"
aba2015-07-15-66,652,757,783,16.0,1,394.3675,343.7044524075894,286.33137977500866,"[[394.3675, 343.7044524075894, 286.33137977500866]]"
aba2015-07-15-67,652,757,783,16.0,1,273.5,297.5,353.5,"[[273.5, 297.5, 353.5]]"
aba2015-07-15-68,652,757,783,16.0,1,297.5,293.5,337.5,"[[297.5, 293.5, 337.5]]"
aba2015-07-15-69,652,757,783,16.0,1,421.5,513.5,501.5,"[[421.5, 513.5, 501.5]]"
aba2015-07-15-7,652,757,783,16.0,1,250.9275,336.9300244000896,455.3777447131436,"[[250.9275, 336.9300244000896, 455.3777447131436]]"
aba2015-07-15-71,652,757,783,16.0,1,455.4925,256.48369181103084,544.7183106389973,"[[455.4925, 256.48369181103084, 544.7183106389973]]"
aba2015-07-15-8,652,757,783,16.0,1,368.2875,602.8263236944524,392.3138158243057,"[[368.2875, 602.8263236944524, 392.3138158243057]]"
aba2015-07-28-1,652,757,783,16.0,1,325.5,265.5,517.5,"[[325.5, 265.5, 517.5]]"
aba2015-07-28-11,652,757,783,16.0,1,341.5,505.5,153.5,"[[341.5, 505.5, 153.5]]"
aba2015-07-28-13,652,757,783,16.0,1,389.5,185.5,517.5,"[[389.5, 185.5, 517.5]]"
aba2015-07-28-14,652,757,783,16.0,1,329.5,501.5,585.5,"[[329.5, 501.5, 585.5]]"
aba2015-07-28-15,652,757,783,16.0,1,357.5,425.5,521.5,"[[357.5, 425.5, 521.5]]"
aba2015-07-28-18,652,757,783,16.0,2,365.5,269.5,581.5,"[[365.5, 269.5, 581.5], [409.5, 385.5, 521.5]]"
aba2015-07-28-2,652,757,783,16.0,1,389.5,461.5,505.5,"[[389.5, 461.5, 505.5]]"
aba2015-07-28-20,652,757,783,16.0,1,409.5,329.5,457.5,"[[409.5, 329.5, 457.5]]"
aba2015-07-28-21,652,757,783,16.0,1,309.5,433.5,549.5,"[[309.5, 433.5, 549.5]]"
aba2015-07-28-22,652,756,782,16.0,1,341.5,237.5,681.5,"[[341.5, 237.5, 681.5]]"
aba2015-07-28-23,652,756,782,16.0,1,357.5,437.5,141.5,"[[357.5, 437.5, 141.5]]"
aba2015-07-28-25,652,757,783,16.0,1,361.5,393.5,485.5,"[[361.5, 393.5, 485.5]]"
aba2015-07-28-26,652,757,783,16.0,1,349.5,233.5,225.5,"[[349.5, 233.5, 225.5]]"
aba2015-07-28-27,652,756,782,16.0,1,309.5,245.5,197.5,"[[309.5, 245.5, 197.5]]"
aba2015-07-28-3,652,756,782,16.0,1,250.9275,252.74752898983323,302.2075018606174,"[[250.9275, 252.74752898983323, 302.2075018606174]]"
aba2015-07-28-30,652,757,783,16.0,1,293.5,373.5,245.5,"[[293.5, 373.5, 245.5]]"
aba2015-07-28-31,652,757,783,16.0,1,389.5,337.5,189.5,"[[389.5, 337.5, 189.5]]"
aba2015-07-28-4,652,756,782,16.0,1,325.5,461.5,153.5,"[[325.5, 461.5, 153.5]]"
aba2015-07-28-7,652,757,783,16.0,1,381.5,261.5,245.5,"[[381.5, 261.5, 245.5]]"
aba2015-07-28-8,652,757,783,16.0,1,433.5,313.5,229.5,"[[433.5, 313.5, 229.5]]"
aba2015-07-28-9,652,757,783,16.0,1,333.5,525.5,277.5,"[[333.5, 525.5, 277.5]]"
aba2015-07-29-10,652,757,783,16.0,1,325.5,537.5,181.5,"[[325.5, 537.5, 181.5]]"
aba2015-07-29-14,652,757,783,16.0,1,305.5,361.5,261.5,"[[305.5, 361.5, 261.5]]"
aba2015-07-29-15,652,757,783,16.0,1,313.5,457.5,689.5,"[[313.5, 457.5, 689.5]]"
aba2015-07-29-16,652,757,783,16.0,1,329.5,625.5,409.5,"[[329.5, 625.5, 409.5]]"
aba2015-07-29-21,652,757,783,16.0,2,373.5,553.5,137.5,"[[373.5, 553.5, 137.5], [313.5, 477.5, 165.5]]"
aba2015-07-29-34,652,757,783,16.0,1,325.5,493.5,257.5,"[[325.5, 493.5, 257.5]]"
aba2015-07-29-37,652,756,782,16.0,1,313.5,305.5,489.5,"[[313.5, 305.5, 489.5]]"
aba2015-07-29-41,652,757,783,16.0,1,329.5,101.5,133.5,"[[329.5, 101.5, 133.5]]"
aba2015-07-29-42,652,757,783,16.0,1,373.5,277.5,645.5,"[[373.5, 277.5, 645.5]]"
aba2015-07-29-43,652,757,783,16.0,1,361.5,157.5,421.5,"[[361.5, 157.5, 421.5]]"
aba2015-07-29-52,652,757,783,16.0,1,349.5,305.5,197.5,"[[349.5, 305.5, 197.5]]"
aba2015-07-29-54,652,757,783,16.0,1,397.5,217.5,409.5,"[[397.5, 217.5, 409.5]]"
aba2015-07-29-57,652,757,783,16.0,1,333.5,489.5,317.5,"[[333.5, 489.5, 317.5]]"
aba2015-07-29-60,652,757,783,16.0,1,373.5,593.5,217.5,"[[373.5, 593.5, 217.5]]"
aba2015-07-29-63,652,757,783,16.0,1,435.1175,422.45717799477325,115.53323903440598,"[[435.1175, 422.45717799477325, 115.53323903440598]]"
aba2015-07-29-65,652,757,783,16.0,1,293.5,281.5,285.5,"[[293.5, 281.5, 285.5]]"
aba2015-07-29-66,652,757,783,16.0,1,365.5,529.5,241.5,"[[365.5, 529.5, 241.5]]"
aba2015-07-29-67,652,757,783,16.0,1,313.5,261.5,173.5,"[[313.5, 261.5, 173.5]]"
aba2015-07-29-9,652,756,782,16.0,1,337.5,521.5,293.5,"[[337.5, 521.5, 293.5]]"
mba2010-08-26-1,176,192,192,16.0,1,93.5,89.5,97.5,"[[93.5, 89.5, 97.5]]"
mba2010-08-26-10,192,192,192,16.0,1,93.5,89.5,93.5,"[[93.5, 89.5, 93.5]]"
mba2010-08-26-11,192,192,192,16.0,1,97.5,101.5,93.5,"[[97.5, 101.5, 93.5]]"
mba2010-08-26-12,192,192,192,16.0,1,97.5,89.5,97.5,"[[97.5, 89.5, 97.5]]"
mba2010-08-26-13,190,192,192,16.0,1,93.5,89.5,93.5,"[[93.5, 89.5, 93.5]]"
mba2010-08-26-14,188,192,192,16.0,1,101.5,93.5,89.5,"[[101.5, 93.5, 89.5]]"
mba2010-08-26-15,192,192,192,16.0,1,89.5,101.5,97.5,"[[89.5, 101.5, 97.5]]"
mba2010-08-26-16,190,192,192,16.0,1,97.5,89.5,89.5,"[[97.5, 89.5, 89.5]]"
mba2010-08-26-17,192,192,192,16.0,1,89.5,97.5,97.5,"[[89.5, 97.5, 97.5]]"
mba2010-08-26-18,192,192,192,16.0,1,93.5,89.5,101.5,"[[93.5, 89.5, 101.5]]"
mba2010-08-26-19,192,192,192,16.0,1,117.5,97.5,105.5,"[[117.5, 97.5, 105.5]]"
mba2010-08-26-2,174,192,192,16.0,1,101.5,93.5,93.5,"[[101.5, 93.5, 93.5]]"
mba2010-08-26-20,192,192,192,16.0,1,89.5,101.5,97.5,"[[89.5, 101.5, 97.5]]"
mba2010-08-26-21,192,192,192,16.0,1,93.5,93.5,93.5,"[[93.5, 93.5, 93.5]]"
mba2010-08-26-3,192,192,192,16.0,1,101.5,89.5,97.5,"[[101.5, 89.5, 97.5]]"
mba2010-08-26-4,174,192,192,16.0,1,97.5,97.5,93.5,"[[97.5, 97.5, 93.5]]"
mba2010-08-26-5,256,256,256,16.0,1,121.5,121.5,133.5,"[[121.5, 121.5, 133.5]]"
mba2010-08-26-6,192,192,192,16.0,1,97.5,89.5,89.5,"[[97.5, 89.5, 89.5]]"
mba2010-08-26-7,209,288,288,16.0,1,145.5,153.5,145.5,"[[145.5, 153.5, 145.5]]"
mba2010-08-26-8,192,192,192,16.0,1,85.5,93.5,93.5,"[[85.5, 93.5, 93.5]]"
mba2010-08-26-9,192,192,192,16.0,1,97.5,97.5,89.5,"[[97.5, 97.5, 89.5]]"
mba2010-08-27-1,320,655,655,16.0,1,205.5,393.5,85.5,"[[205.5, 393.5, 85.5]]"
mba2010-08-27-10,240,615,615,16.0,2,101.5,541.5,125.5,"[[101.5, 541.5, 125.5], [85.5, 161.5, 513.5]]"
mba2010-08-27-11,240,615,615,16.0,2,117.5,573.5,153.5,"[[117.5, 573.5, 153.5], [101.5, 201.5, 425.5]]"
mba2010-08-27-12,240,615,615,16.0,2,129.5,561.5,145.5,"[[129.5, 561.5, 145.5], [109.5, 97.5, 493.5]]"
mba2010-08-27-13,240,615,615,16.0,1,107.2,63.7854181577535,364.00072158719547,"[[107.2, 63.7854181577535, 364.00072158719547]]"
mba2010-08-27-14,240,615,615,16.0,2,109.5,165.5,445.5,"[[109.5, 165.5, 445.5], [141.5, 401.5, 97.5]]"
mba2010-08-27-15,240,615,615,16.0,4,145.5,505.5,141.5,"[[145.5, 505.5, 141.5], [165.5, 121.5, 229.5], [137.5, 9.5, 393.5], [170.8, 478.2073044808191, 259.69362291328844]]"
mba2010-08-27-16,240,615,615,16.0,2,145.5,525.5,389.5,"[[145.5, 525.5, 389.5], [53.5, 53.5, 149.5]]"
mba2010-08-27-2,145,192,201,16.0,1,85.5,93.5,97.5,"[[85.5, 93.5, 97.5]]"
mba2010-08-27-3,145,186,131,16.0,1,65.5,93.5,45.5,"[[65.5, 93.5, 45.5]]"
mba2010-08-27-4,119,214,173,16.0,1,49.5,93.5,93.5,"[[49.5, 93.5, 93.5]]"
mba2010-08-27-5,320,655,655,16.0,1,229.5,437.5,145.5,"[[229.5, 437.5, 145.5]]"
mba2010-08-27-6,240,615,615,16.0,2,133.5,533.5,101.5,"[[133.5, 533.5, 101.5], [61.5, 89.5, 441.5]]"
mba2010-08-27-7,240,615,615,16.0,1,57.5,185.5,453.5,"[[57.5, 185.5, 453.5]]"
mba2010-08-27-8,240,615,615,16.0,2,109.5,117.5,213.5,"[[109.5, 117.5, 213.5], [109.5, 553.5, 369.5]]"
mba2010-08-27-9,240,615,615,16.0,1,97.5,73.5,417.5,"[[97.5, 73.5, 417.5]]"
mba2010-08-29-2,204,373,946,19.24,1,114.25,187.5,836.0,"[[114.25, 187.5, 836.0]]"
mba2010-08-29-3,350,546,660,19.24,1,177.5,140.875,566.5,"[[177.5, 140.875, 566.5]]"
mba2010-08-29-4,500,1024,1024,19.24,1,200.75,284.0,826.0,"[[200.75, 284.0, 826.0]]"
mba2010-08-29-5,500,1024,1024,19.24,2,310.5,530.0,34.4375,"[[310.5, 530.0, 34.4375], [160.875, 540.0, 992.5]]"
mba2010-08-30-10,188,192,192,16.0,1,89.5,101.5,97.5,"[[89.5, 101.5, 97.5]]"
mba2010-08-30-3,192,192,192,16.0,1,89.5,97.5,97.5,"[[89.5, 97.5, 97.5]]"
mba2010-08-30-4,246,288,288,16.0,2,121.5,149.5,85.5,"[[121.5, 149.5, 85.5], [161.5, 117.5, 197.5]]"
mba2010-08-30-5,192,192,192,16.0,1,97.5,97.5,89.5,"[[97.5, 97.5, 89.5]]"
mba2010-08-30-6,192,192,192,16.0,1,97.5,101.5,93.5,"[[97.5, 101.5, 93.5]]"
mba2010-08-30-7,192,192,192,16.0,2,101.5,105.5,57.5,"[[101.5, 105.5, 57.5], [89.5, 77.5, 121.5]]"
mba2010-08-30-8,192,192,192,16.0,1,93.5,97.5,93.5,"[[93.5, 97.5, 93.5]]"
mba2010-08-30-9,192,192,192,16.0,1,93.5,101.5,89.5,"[[93.5, 101.5, 89.5]]"
mba2010-09-09-1,338,1024,1024,19.24,1,184.125,363.75,114.25,"[[184.125, 363.75, 114.25]]"
mba2010-09-09-2,352,202,179,19.24,1,190.75,71.0,74.375,"[[190.75, 71.0, 74.375]]"
mba2010-09-09-3,374,929,834,19.24,2,230.625,107.625,733.0,"[[230.625, 107.625, 733.0], [197.375, 849.5, 77.6875]]"
mba2010-09-09-4,352,434,800,19.24,2,200.75,350.5,47.71875,"[[200.75, 350.5, 47.71875], [200.75, 94.3125, 736.5]]"
mba2010-09-09-5,264,479,1120,19.24,2,150.875,64.375,74.375,"[[150.875, 64.375, 74.375], [147.5, 323.75, 1042.0]]"
mba2010-09-09-6,264,445,714,19.24,1,140.875,140.875,97.625,"[[140.875, 140.875, 97.625]]"
mba2010-09-09-7,330,329,301,19.24,1,174.125,44.40625,114.25,"[[174.125, 44.40625, 114.25]]"
mba2011-02-03-1,290,587,565,16.0,4,165.5,113.5,265.5,"[[165.5, 113.5, 265.5], [165.5, 421.5, 405.5], [208.78333333333333, 153.31092851418293, 334.0149510435664], [165.5, 309.5, 397.5]]"
mba2011-02-03-4,483,990,990,16.0,1,177.727,534.0518583391809,378.13733043274493,"[[177.727, 534.0518583391809, 378.13733043274493]]"
mba2011-02-16-1,256,384,384,16.0,2,125.5,53.5,189.5,"[[125.5, 53.5, 189.5], [85.5, 297.5, 181.5]]"
mba2011-02-16-10,171,192,192,16.0,1,69.5,89.5,85.5,"[[69.5, 89.5, 85.5]]"
mba2011-02-16-100,256,416,416,16.0,1,105.5,205.5,361.5,"[[105.5, 205.5, 361.5]]"
mba2011-02-16-101,192,192,192,16.0,1,101.5,97.5,93.5,"[[101.5, 97.5, 93.5]]"
mba2011-02-16-102,192,192,192,16.0,1,101.5,101.5,105.5,"[[101.5, 101.5, 105.5]]"
mba2011-02-16-103,192,192,192,16.0,1,93.5,93.5,97.5,"[[93.5, 93.5, 97.5]]"
mba2011-02-16-104,192,192,192,16.0,1,89.5,101.5,97.5,"[[89.5, 101.5, 97.5]]"
mba2011-02-16-105,192,192,192,16.0,1,93.5,101.5,89.5,"[[93.5, 101.5, 89.5]]"
mba2011-02-16-106,188,192,192,16.0,1,97.5,93.5,41.5,"[[97.5, 93.5, 41.5]]"
mba2011-02-16-107,192,192,192,16.0,1,89.5,101.5,101.5,"[[89.5, 101.5, 101.5]]"
mba2011-02-16-108,189,256,256,16.0,1,61.5,129.5,61.5,"[[61.5, 129.5, 61.5]]"
mba2011-02-16-11,192,192,192,16.0,1,89.5,97.5,97.5,"[[89.5, 97.5, 97.5]]"
mba2011-02-16-110,192,192,192,16.0,1,101.5,97.5,89.5,"[[101.5, 97.5, 89.5]]"
mba2011-02-16-111,164,192,192,16.0,1,69.5,97.5,93.5,"[[69.5, 97.5, 93.5]]"
mba2011-02-16-112,192,192,192,16.0,1,102.22,94.72181843155724,112.28652506311136,"[[102.22, 94.72181843155724, 112.28652506311136]]"
mba2011-02-16-113,192,192,192,16.0,1,89.5,105.5,101.5,"[[89.5, 105.5, 101.5]]"
mba2011-02-16-114,192,192,192,16.0,1,93.5,93.5,93.5,"[[93.5, 93.5, 93.5]]"
mba2011-02-16-115,192,192,192,16.0,1,101.5,101.5,101.5,"[[101.5, 101.5, 101.5]]"
mba2011-02-16-116,192,192,192,16.0,1,101.5,105.5,101.5,"[[101.5, 105.5, 101.5]]"
mba2011-02-16-117,192,192,192,16.0,1,65.5,101.5,101.5,"[[65.5, 101.5, 101.5]]"
mba2011-02-16-12,157,192,192,16.0,1,69.5,89.5,93.5,"[[69.5, 89.5, 93.5]]"
mba2011-02-16-120,192,192,192,16.0,1,101.5,93.5,93.5,"[[101.5, 93.5, 93.5]]"
mba2011-02-16-121,191,192,192,16.0,1,101.5,89.5,97.5,"[[101.5, 89.5, 97.5]]"
mba2011-02-16-122,168,224,224,16.0,1,61.5,89.5,101.5,"[[61.5, 89.5, 101.5]]"
mba2011-02-16-123,192,192,192,16.0,1,89.5,101.5,101.5,"[[89.5, 101.5, 101.5]]"
mba2011-02-16-124,192,192,192,16.0,1,97.5,89.5,101.5,"[[97.5, 89.5, 101.5]]"
mba2011-02-16-127,256,320,320,16.0,1,117.5,153.5,165.5,"[[117.5, 153.5, 165.5]]"
mba2011-02-16-128,256,576,576,16.0,1,81.5,297.5,141.5,"[[81.5, 297.5, 141.5]]"
mba2011-02-16-129,192,192,192,16.0,1,93.5,101.5,101.5,"[[93.5, 101.5, 101.5]]"
mba2011-02-16-13,191,192,192,16.0,1,97.5,97.5,101.5,"[[97.5, 97.5, 101.5]]"
mba2011-02-16-130,256,480,480,16.0,1,105.5,165.5,153.5,"[[105.5, 165.5, 153.5]]"
mba2011-02-16-131,192,192,192,16.0,1,85.5,101.5,101.5,"[[85.5, 101.5, 101.5]]"
mba2011-02-16-132,192,192,192,16.0,1,97.5,93.5,89.5,"[[97.5, 93.5, 89.5]]"
mba2011-02-16-133,192,192,192,16.0,1,101.5,101.5,93.5,"[[101.5, 101.5, 93.5]]"
mba2011-02-16-134,192,192,192,16.0,1,93.5,89.5,101.5,"[[93.5, 89.5, 101.5]]"
mba2011-02-16-135,256,320,320,16.0,2,97.5,233.5,117.5,"[[97.5, 233.5, 117.5], [129.5, 89.5, 221.5]]"
mba2011-02-16-136,181,192,192,16.0,1,89.5,97.5,101.5,"[[89.5, 97.5, 101.5]]"
mba2011-02-16-138,192,192,192,16.0,1,89.5,101.5,105.5,"[[89.5, 101.5, 105.5]]"
mba2011-02-16-139,192,192,192,16.0,1,93.5,101.5,97.5,"[[93.5, 101.5, 97.5]]"
mba2011-02-16-14,232,256,256,16.0,1,101.5,149.5,73.5,"[[101.5, 149.5, 73.5]]"
mba2011-02-16-140,192,192,192,16.0,1,93.5,89.5,101.5,"[[93.5, 89.5, 101.5]]"
mba2011-02-16-141,192,192,192,16.0,1,101.5,89.5,97.5,"[[101.5, 89.5, 97.5]]"
mba2011-02-16-142,192,192,192,16.0,1,89.5,89.5,89.5,"[[89.5, 89.5, 89.5]]"
mba2011-02-16-143,174,192,192,16.0,1,81.5,97.5,97.5,"[[81.5, 97.5, 97.5]]"
mba2011-02-16-144,167,192,192,16.0,1,69.5,97.5,89.5,"[[69.5, 97.5, 89.5]]"
mba2011-02-16-145,256,384,384,16.0,2,97.5,329.5,217.5,"[[97.5, 329.5, 217.5], [97.5, 73.5, 161.5]]"
mba2011-02-16-146,192,192,192,16.0,1,101.5,101.5,93.5,"[[101.5, 101.5, 93.5]]"
mba2011-02-16-147,157,192,192,16.0,1,53.5,89.5,93.5,"[[53.5, 89.5, 93.5]]"
mba2011-02-16-148,171,192,192,16.0,1,73.5,97.5,93.5,"[[73.5, 97.5, 93.5]]"
mba2011-02-16-149,192,192,192,16.0,1,93.5,97.5,101.5,"[[93.5, 97.5, 101.5]]"
mba2011-02-16-15,256,480,480,16.0,2,117.5,85.5,133.5,"[[117.5, 85.5, 133.5], [101.5, 245.5, 405.5]]"
mba2011-02-16-150,192,192,192,16.0,1,89.5,101.5,93.5,"[[89.5, 101.5, 93.5]]"
mba2011-02-16-151,184,192,192,16.0,1,93.5,93.5,101.5,"[[93.5, 93.5, 101.5]]"
mba2011-02-16-152,181,192,192,16.0,1,85.5,89.5,93.5,"[[85.5, 89.5, 93.5]]"
mba2011-02-16-153,256,480,480,16.0,2,101.5,337.5,269.5,"[[101.5, 337.5, 269.5], [109.5, 217.5, 97.5]]"
mba2011-02-16-154,192,192,192,16.0,1,76.62,89.38570579750237,97.38987729304148,"[[76.62, 89.38570579750237, 97.38987729304148]]"
mba2011-02-16-155,141,192,192,16.0,1,53.5,101.5,89.5,"[[53.5, 101.5, 89.5]]"
mba2011-02-16-156,192,192,192,16.0,1,89.5,97.5,89.5,"[[89.5, 97.5, 89.5]]"
mba2011-02-16-157,186,192,192,16.0,1,85.5,97.5,93.5,"[[85.5, 97.5, 93.5]]"
mba2011-02-16-158,192,192,192,16.0,1,93.5,93.5,97.5,"[[93.5, 93.5, 97.5]]"
mba2011-02-16-159,179,192,192,16.0,1,77.5,93.5,93.5,"[[77.5, 93.5, 93.5]]"
mba2011-02-16-16,192,192,192,16.0,1,89.9,92.94311422020562,96.2781871609467,"[[89.9, 92.94311422020562, 96.2781871609467]]"
mba2011-02-16-160,256,320,320,16.0,2,121.5,89.5,109.5,"[[121.5, 89.5, 109.5], [97.5, 249.5, 193.5]]"
mba2011-02-16-161,256,416,416,16.0,1,105.5,149.5,57.5,"[[105.5, 149.5, 57.5]]"
mba2011-02-16-162,184,192,192,16.0,1,81.5,101.5,89.5,"[[81.5, 101.5, 89.5]]"
mba2011-02-16-164,256,384,384,16.0,1,85.5,197.5,69.5,"[[85.5, 197.5, 69.5]]"
mba2011-02-16-166,181,192,192,16.0,1,81.5,89.5,101.5,"[[81.5, 89.5, 101.5]]"
mba2011-02-16-167,183,192,192,16.0,1,81.5,89.5,105.5,"[[81.5, 89.5, 105.5]]"
mba2011-02-16-17,192,192,192,16.0,1,93.5,89.5,93.5,"[[93.5, 89.5, 93.5]]"
mba2011-02-16-170,192,192,192,16.0,1,93.5,101.5,89.5,"[[93.5, 101.5, 89.5]]"
mba2011-02-16-171,256,512,512,16.0,2,121.5,189.5,89.5,"[[121.5, 189.5, 89.5], [101.5, 301.5, 401.5]]"
mba2011-02-16-172,256,512,512,16.0,2,93.5,401.5,457.5,"[[93.5, 401.5, 457.5], [89.5, 153.5, 441.5]]"
mba2011-02-16-173,159,192,192,16.0,1,69.5,89.5,101.5,"[[69.5, 89.5, 101.5]]"
mba2011-02-16-174,192,192,192,16.0,1,93.5,101.5,97.5,"[[93.5, 101.5, 97.5]]"
mba2011-02-16-175,191,192,192,16.0,1,101.5,89.5,101.5,"[[101.5, 89.5, 101.5]]"
mba2011-02-16-176,192,192,192,16.0,1,89.5,105.5,97.5,"[[89.5, 105.5, 97.5]]"
