tomo_id,Z,Y,X,voxel_spacing,num_motors,motor_z,motor_y,motor_x,motor_zyx
tomo_675583,300,960,928,16.8,1,187.0,565.0,765.0,"[[187.0, 565.0, 765.0]]"
tomo_67565e,300,959,928,15.6,1,124.0,622.0,610.0,"[[124.0, 622.0, 610.0]]"
tomo_676744,300,960,928,16.8,1,252.0,589.0,491.0,"[[252.0, 589.0, 491.0]]"
tomo_67717e,300,959,928,15.6,2,137.0,280.0,561.0,"[[137.0, 280.0, 561.0], [160.0, 171.0, 404.0]]"
tomo_67ff4e,800,928,960,16.1,0,-1.0,-1.0,-1.0,[]
tomo_68e123,300,928,928,15.6,1,89.0,771.0,530.0,"[[89.0, 771.0, 530.0]]"
tomo_692081,800,928,960,16.1,0,-1.0,-1.0,-1.0,[]
tomo_6943e6,300,960,928,16.8,2,193.75,361.5,338.5,"[[193.75, 361.5, 338.5], [132.875, 430.0, 331.0]]"
tomo_69d7c9,300,960,928,16.8,1,125.1875,422.25,483.25,"[[125.1875, 422.25, 483.25]]"
tomo_6a6a3b,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_6a84b7,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_6acb9e,300,960,928,13.1,1,80.0,562.0,831.0,"[[80.0, 562.0, 831.0]]"
tomo_6b1fd3,500,924,956,19.7,0,-1.0,-1.0,-1.0,[]
tomo_6bb452,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_6bc974,300,928,928,13.1,1,74.0,555.0,610.0,"[[74.0, 555.0, 610.0]]"
tomo_6c203d,300,960,928,13.1,1,165.0,308.0,280.0,"[[165.0, 308.0, 280.0]]"
tomo_6c4df3,500,924,956,19.7,0,-1.0,-1.0,-1.0,[]
tomo_6c5a26,300,960,928,15.6,2,175.0,620.0,478.0,"[[175.0, 620.0, 478.0], [202.625, 637.5, 526.5]]"
tomo_6cb0f0,300,960,928,13.1,1,144.0,657.0,273.0,"[[144.0, 657.0, 273.0]]"
tomo_6cf2df,500,928,960,13.1,2,436.0,261.0,514.0,"[[436.0, 261.0, 514.0], [337.0, 104.0, 450.0]]"
tomo_6d22d1,300,960,928,13.1,1,50.0,797.0,362.0,"[[50.0, 797.0, 362.0]]"
tomo_6df2d6,300,960,928,13.1,1,105.0,788.0,537.0,"[[105.0, 788.0, 537.0]]"
tomo_6e196d,500,1024,1440,13.3,0,-1.0,-1.0,-1.0,[]
tomo_6e237a,300,959,928,15.6,1,119.0,796.0,663.0,"[[119.0, 796.0, 663.0]]"
tomo_6f0ee4,300,959,928,15.6,1,165.0,336.0,202.0,"[[165.0, 336.0, 202.0]]"
tomo_6f2c1f,300,960,928,13.1,1,216.0,608.0,328.0,"[[216.0, 608.0, 328.0]]"
tomo_6f83d4,300,960,928,13.1,1,123.0,424.0,293.0,"[[123.0, 424.0, 293.0]]"
tomo_7036ee,300,960,928,13.1,1,166.0,569.0,724.0,"[[166.0, 569.0, 724.0]]"
tomo_711fad,500,924,956,19.7,0,-1.0,-1.0,-1.0,[]
tomo_71d2c0,800,928,928,19.3,0,-1.0,-1.0,-1.0,[]
tomo_71ece1,300,928,928,13.1,1,149.0,424.0,416.0,"[[149.0, 424.0, 416.0]]"
tomo_72763e,300,959,928,15.6,1,154.0,592.0,875.0,"[[154.0, 592.0, 875.0]]"
tomo_72b187,300,960,928,13.1,1,102.125,844.5,121.625,"[[102.125, 844.5, 121.625]]"
tomo_73173f,300,928,928,13.2,1,142.0,655.0,567.0,"[[142.0, 655.0, 567.0]]"
tomo_736dfa,800,927,959,13.1,0,-1.0,-1.0,-1.0,[]
tomo_738500,300,960,928,15.6,1,200.0,389.0,437.0,"[[200.0, 389.0, 437.0]]"
tomo_746d88,800,928,928,19.3,0,-1.0,-1.0,-1.0,[]
tomo_754447,500,924,956,19.7,3,201.0,207.0,459.0,"[[201.0, 207.0, 459.0], [218.0, 228.0, 445.0], [241.5, 738.5, 254.5]]"
tomo_7550f4,300,960,928,16.8,1,134.0,500.0,710.0,"[[134.0, 500.0, 710.0]]"
tomo_769126,300,960,928,13.1,1,95.0,114.0,566.0,"[[95.0, 114.0, 566.0]]"
tomo_76a42b,300,960,928,13.1,1,181.0,497.0,635.0,"[[181.0, 497.0, 635.0]]"
tomo_774aae,800,928,960,16.1,0,-1.0,-1.0,-1.0,[]
tomo_78b03d,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_79756f,300,959,928,15.6,1,206.0,795.0,230.0,"[[206.0, 795.0, 230.0]]"
tomo_79a385,300,960,928,15.6,1,196.0,704.0,676.0,"[[196.0, 704.0, 676.0]]"
tomo_79d622,300,928,928,13.1,1,218.0,308.0,505.0,"[[218.0, 308.0, 505.0]]"
tomo_7a49bd,500,1024,1440,13.3,0,-1.0,-1.0,-1.0,[]
tomo_7a9b64,300,960,928,13.1,1,125.0,402.0,469.0,"[[125.0, 402.0, 469.0]]"
tomo_7b1ee3,300,960,928,13.1,1,182.0,651.0,626.0,"[[182.0, 651.0, 626.0]]"
tomo_7ca7c0,300,928,928,15.6,3,89.0,712.0,107.0,"[[89.0, 712.0, 107.0], [125.0, 335.0, 59.0], [165.0, 580.0, 794.0]]"
tomo_7cf523,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_7dc063,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_7dcfb8,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_7e3494,800,928,960,16.1,0,-1.0,-1.0,-1.0,[]
tomo_7eb641,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_7f0184,300,960,928,13.1,1,228.0,331.0,350.0,"[[228.0, 331.0, 350.0]]"
tomo_7fa3b1,300,960,928,19.2,0,-1.0,-1.0,-1.0,[]
tomo_7fbc49,300,960,928,13.1,1,0.0,556.0,359.0,"[[0.0, 556.0, 359.0]]"
tomo_806a8f,300,960,928,13.1,1,110.0,749.0,427.0,"[[110.0, 749.0, 427.0]]"
tomo_80bf0f,500,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_813916,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_81445c,300,960,928,13.1,1,102.0,807.0,233.0,"[[102.0, 807.0, 233.0]]"
tomo_8174f5,500,1024,1440,13.3,0,-1.0,-1.0,-1.0,[]
tomo_821255,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_823bc7,300,960,928,13.1,1,160.0,356.0,805.0,"[[160.0, 356.0, 805.0]]"
tomo_82d780,300,960,928,15.6,1,107.0,366.0,574.0,"[[107.0, 366.0, 574.0]]"
tomo_8351d1,500,1024,1440,13.3,0,-1.0,-1.0,-1.0,[]
tomo_84997e,300,959,928,15.6,1,139.0,813.0,688.0,"[[139.0, 813.0, 688.0]]"
tomo_8554af,300,960,928,15.6,1,93.0,254.0,549.0,"[[93.0, 254.0, 549.0]]"
tomo_85708b,800,928,960,16.1,0,-1.0,-1.0,-1.0,[]
tomo_85edfd,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_85fa87,300,959,928,15.6,1,152.0,369.0,41.0,"[[152.0, 369.0, 41.0]]"
tomo_8634ee,800,928,960,13.1,1,405.0,180.25,170.5,"[[405.0, 180.25, 170.5]]"
tomo_868255,300,960,928,15.6,1,243.0,373.0,784.0,"[[243.0, 373.0, 784.0]]"
tomo_881d84,300,960,928,16.8,1,189.0,527.0,393.0,"[[189.0, 527.0, 393.0]]"
tomo_88af60,500,1024,1440,13.3,0,-1.0,-1.0,-1.0,[]
tomo_891730,300,960,928,13.1,1,244.0,193.0,387.0,"[[244.0, 193.0, 387.0]]"
tomo_891afe,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_89d156,300,928,928,13.1,1,138.0,410.0,351.0,"[[138.0, 410.0, 351.0]]"
tomo_8acc4b,500,1024,1440,13.3,0,-1.0,-1.0,-1.0,[]
tomo_8b6795,300,960,928,13.1,1,141.0,220.0,159.0,"[[141.0, 220.0, 159.0]]"
tomo_8c13d9,300,928,928,13.1,1,119.0,442.0,285.0,"[[119.0, 442.0, 285.0]]"
tomo_8d231b,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_8d2d48,300,924,956,19.7,4,117.0,683.0,609.0,"[[117.0, 683.0, 609.0], [154.0, 374.0, 806.0], [115.0, 721.0, 604.0], [136.0, 358.0, 856.0]]"
tomo_8d5995,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_8e30f5,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_8e4919,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_8e4f7d,300,960,928,13.1,1,131.0,593.0,480.0,"[[131.0, 593.0, 480.0]]"
tomo_8e58f1,300,960,928,15.6,1,111.0,422.0,280.0,"[[111.0, 422.0, 280.0]]"
tomo_8e8368,300,959,928,15.6,1,169.0,295.0,600.0,"[[169.0, 295.0, 600.0]]"
tomo_8e90f9,300,960,928,16.8,1,157.0,396.0,707.0,"[[157.0, 396.0, 707.0]]"
tomo_8ee8fd,300,960,928,16.1,1,180.375,562.0,299.5,"[[180.375, 562.0, 299.5]]"
tomo_8f063a,300,960,928,13.1,1,159.0,382.0,99.0,"[[159.0, 382.0, 99.0]]"
tomo_8f4d60,300,960,928,15.6,1,120.0,450.0,457.0,"[[120.0, 450.0, 457.0]]"
tomo_8f5995,300,960,928,13.1,1,157.0,330.0,220.0,"[[157.0, 330.0, 220.0]]"
tomo_91031e,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_918e2b,300,960,928,13.1,1,210.0,489.0,540.0,"[[210.0, 489.0, 540.0]]"
tomo_91beab,500,924,956,19.7,0,-1.0,-1.0,-1.0,[]
tomo_91c84c,300,960,928,15.6,2,126.0,462.0,638.0,"[[126.0, 462.0, 638.0], [108.1875, 432.25, 637.5]]"
tomo_935ae0,300,960,928,13.1,1,133.0,578.0,123.0,"[[133.0, 578.0, 123.0]]"
tomo_935f8a,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_93c0b4,300,960,928,13.1,1,43.0,683.0,320.0,"[[43.0, 683.0, 320.0]]"
tomo_94a841,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_94c173,300,960,928,13.1,1,59.0,541.0,369.0,"[[59.0, 541.0, 369.0]]"
tomo_957567,300,960,928,13.1,0,-1.0,-1.0,-1.0,[]
tomo_95c0eb,800,927,959,13.1,0,-1.0,-1.0,-1.0,[]
tomo_95e699,300,960,928,13.1,1,150.0,344.0,439.0,"[[150.0, 344.0, 439.0]]"
tomo_9674bf,300,960,928,13.1,1,90.0,601.0,156.0,"[[90.0, 601.0, 156.0]]"
tomo_971966,500,924,956,16.1,3,218.125,75.0,480.5,"[[218.125, 75.0, 480.5], [242.0, 838.5, 496.5], [218.125, 838.5, 480.5]]"
tomo_9722d1,500,924,956,19.7,2,286.0,80.0,642.0,"[[286.0, 80.0, 642.0], [269.0, 67.0, 670.0]]"
tomo_974fd4,300,928,928,16.8,1,155.75,643.5,323.25,"[[155.75, 643.5, 323.25]]"
tomo_975287,500,924,956,19.7,0,-1.0,-1.0,-1.0,[]
tomo_97876d,800,928,960,13.1,1,346.25,610.0,590.5,"[[346.25, 610.0, 590.5]]"
tomo_97a2c6,300,959,928,15.6,1,158.0,404.0,182.0,"[[158.0, 404.0, 182.0]]"
tomo_983fce,500,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_98686a,300,960,928,13.1,1,226.0,586.0,545.0,"[[226.0, 586.0, 545.0]]"
tomo_98d455,300,959,928,15.6,1,173.0,799.0,162.0,"[[173.0, 799.0, 162.0]]"
tomo_997240,500,924,956,19.7,3,179.0,489.0,869.0,"[[179.0, 489.0, 869.0], [199.0, 483.0, 882.0], [212.25, 638.0, 904.5]]"
tomo_997437,300,959,928,15.6,1,123.0,754.0,764.0,"[[123.0, 754.0, 764.0]]"
tomo_9986f0,300,960,928,13.1,1,208.0,556.0,376.0,"[[208.0, 556.0, 376.0]]"
tomo_9997b3,300,960,928,15.6,1,237.0,491.0,442.0,"[[237.0, 491.0, 442.0]]"
tomo_99a3ce,300,960,928,13.1,1,81.0,574.0,665.0,"[[81.0, 574.0, 665.0]]"
tomo_9a7701,500,924,956,19.7,6,166.0,258.0,87.0,"[[166.0, 258.0, 87.0], [220.0, 221.0, 762.0], [191.0, 252.0, 92.0], [213.0, 251.0, 804.0], [206.0, 231.0, 783.0], [229.0, 237.0, 794.0]]"
tomo_9ae65f,500,924,956,19.7,1,210.625,678.5,379.5,"[[210.625, 678.5, 379.5]]"
tomo_9aee96,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_9c0253,300,960,928,13.1,1,209.0,408.0,821.0,"[[209.0, 408.0, 821.0]]"
tomo_9cd09e,300,960,928,13.1,2,124.0,817.0,772.0,"[[124.0, 817.0, 772.0], [129.0, 783.5, 862.0]]"
tomo_9cde9d,600,928,928,19.3,0,-1.0,-1.0,-1.0,[]
tomo_9d3a0e,300,960,928,13.1,1,157.0,787.0,355.0,"[[157.0, 787.0, 355.0]]"
tomo_9dbc12,500,924,956,16.1,0,-1.0,-1.0,-1.0,[]
tomo_9ed470,300,959,928,15.6,1,160.0,270.0,665.0,"[[160.0, 270.0, 665.0]]"
tomo_9f1828,300,959,928,15.6,1,113.0,219.0,665.0,"[[113.0, 219.0, 665.0]]"
tomo_9f222a,300,960,928,16.8,1,141.0,302.0,522.0,"[[141.0, 302.0, 522.0]]"
tomo_9f424e,800,928,928,19.3,0,-1.0,-1.0,-1.0,[]
tomo_9f918e,800,928,960,16.1,0,-1.0,-1.0,-1.0,[]
tomo_9fc2b6,300,960,928,13.1,1,128.0,728.0,570.0,"[[128.0, 728.0, 570.0]]"
tomo_a020d7,300,928,928,13.1,1,202.0,438.0,320.0,"[[202.0, 438.0, 320.0]]"
tomo_a0cb00,300,960,928,13.1,1,88.0,529.0,700.0,"[[88.0, 529.0, 700.0]]"
tomo_a1a9a3,300,960,928,15.6,1,78.0,590.0,125.0,"[[78.0, 590.0, 125.0]]"
tomo_a2a928,300,960,928,16.8,1,125.1875,506.25,651.0,"[[125.1875, 506.25, 651.0]]"
tomo_a2bf30,300,960,928,16.8,1,152.0,260.0,464.0,"[[152.0, 260.0, 464.0]]"
tomo_a37a5c,300,959,928,15.6,1,161.0,748.0,709.0,"[[161.0, 748.0, 709.0]]"
tomo_a3ed10,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_a46b26,300,960,928,15.6,1,175.0,492.0,658.0,"[[175.0, 492.0, 658.0]]"
tomo_a4c52f,300,960,928,15.6,1,94.0,421.0,402.0,"[[94.0, 421.0, 402.0]]"
tomo_a4f419,800,928,960,16.1,0,-1.0,-1.0,-1.0,[]
tomo_a537dd,300,960,928,15.6,1,49.0,512.0,373.0,"[[49.0, 512.0, 373.0]]"
tomo_a549d6,300,960,928,13.1,2,170.0,355.0,735.0,"[[170.0, 355.0, 735.0], [97.0, 268.0, 771.0]]"
tomo_a5ac23,300,959,928,15.6,2,171.0,438.0,138.0,"[[171.0, 438.0, 138.0], [169.0, 574.0, 895.0]]"
tomo_a6646f,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_a67e9f,500,924,956,19.7,2,277.0,158.0,774.0,"[[277.0, 158.0, 774.0], [274.0, 98.5625, 475.5]]"
tomo_a72a52,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_a75c98,300,960,928,13.1,1,107.0,456.0,346.0,"[[107.0, 456.0, 346.0]]"
tomo_a8073d,500,928,960,13.1,3,387.0,59.0,188.0,"[[387.0, 59.0, 188.0], [433.0, 475.0, 352.0], [435.0, 308.0, 285.0]]"
tomo_a81e01,300,959,928,15.6,1,162.0,278.0,70.0,"[[162.0, 278.0, 70.0]]"
tomo_a84050,300,928,928,13.1,2,80.0,771.0,150.0,"[[80.0, 771.0, 150.0], [150.0, 458.0, 606.0]]"
tomo_a8bf76,300,960,928,13.1,1,143.0,335.0,383.0,"[[143.0, 335.0, 383.0]]"
tomo_a910fe,300,960,928,13.1,1,78.0,377.0,326.0,"[[78.0, 377.0, 326.0]]"
tomo_a9d067,500,924,956,19.7,3,250.0,657.0,564.0,"[[250.0, 657.0, 564.0], [199.0, 666.0, 725.0], [192.0, 642.0, 745.0]]"
tomo_aaa1fd,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_ab30af,500,1024,1440,13.3,0,-1.0,-1.0,-1.0,[]
tomo_ab78d0,800,928,960,13.1,1,395.25,307.25,473.5,"[[395.25, 307.25, 473.5]]"
tomo_ab804d,800,928,960,13.1,1,366.0,375.75,678.5,"[[366.0, 375.75, 678.5]]"
tomo_abac2e,300,959,928,15.6,1,155.0,535.0,96.0,"[[155.0, 535.0, 96.0]]"
tomo_abb45a,300,960,928,13.1,1,156.0,748.0,688.0,"[[156.0, 748.0, 688.0]]"
tomo_abbd3b,800,928,928,19.3,0,-1.0,-1.0,-1.0,[]
tomo_ac4f0d,800,928,960,16.1,0,-1.0,-1.0,-1.0,[]
tomo_ac9fef,500,924,956,19.7,1,165.125,2.748046875,444.5,"[[165.125, 2.748046875, 444.5]]"
tomo_acadd7,300,960,928,15.6,1,60.0,488.0,759.0,"[[60.0, 488.0, 759.0]]"
tomo_adc026,300,959,928,15.6,1,157.0,432.0,776.0,"[[157.0, 432.0, 776.0]]"
tomo_ae347a,500,924,956,19.7,3,180.0,775.0,596.0,"[[180.0, 775.0, 596.0], [206.0, 788.0, 581.0], [248.0, 10.8671875, 475.5]]"
tomo_aeaf51,500,1024,1440,13.3,0,-1.0,-1.0,-1.0,[]
tomo_aec312,500,924,956,19.7,3,239.0,542.0,381.0,"[[239.0, 542.0, 381.0], [250.0, 532.0, 407.0], [225.25, 875.0, 693.0]]"
tomo_aff073,500,924,956,16.1,3,258.0,615.5,687.0,"[[258.0, 615.5, 687.0], [202.25, 67.0625, 59.125], [249.875, 409.0, 695.0]]"
tomo_b03f81,300,960,928,13.1,1,116.0,439.0,767.0,"[[116.0, 439.0, 767.0]]"
tomo_b0ded6,500,924,956,19.7,2,247.0,335.0,838.0,"[[247.0, 335.0, 838.0], [267.0, 343.0, 834.0]]"
tomo_b0e5c6,300,928,928,15.6,2,133.0,593.0,861.0,"[[133.0, 593.0, 861.0], [165.625, 260.0, 256.0]]"
tomo_b10aa4,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_b11ddc,300,960,928,19.2,1,111.1875,364.5,167.875,"[[111.1875, 364.5, 167.875]]"
tomo_b18127,500,924,956,19.7,0,-1.0,-1.0,-1.0,[]
tomo_b24f1a,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_b28579,800,927,959,13.1,0,-1.0,-1.0,-1.0,[]
tomo_b2b342,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_b2eb0c,500,1024,1440,13.3,0,-1.0,-1.0,-1.0,[]
tomo_b2ebbc,300,960,928,13.1,1,107.0,461.0,234.0,"[[107.0, 461.0, 234.0]]"
tomo_b33d4e,500,928,960,13.1,3,434.0,237.0,734.0,"[[434.0, 237.0, 734.0], [412.0, 285.0, 769.0], [451.5, 857.0, 358.5]]"
tomo_b4a1f0,500,924,956,19.7,5,208.0,723.0,402.0,"[[208.0, 723.0, 402.0], [226.0, 723.0, 373.0], [223.0, 679.0, 886.0], [202.0, 716.0, 367.0], [251.25, 62.84375, 231.75]]"
tomo_b4d92b,300,960,928,13.1,1,96.0,625.0,647.0,"[[96.0, 625.0, 647.0]]"
tomo_b4d9da,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_b50c0f,300,928,928,15.6,1,143.0,710.0,779.0,"[[143.0, 710.0, 779.0]]"
tomo_b54396,300,960,928,13.1,1,40.0,630.0,335.0,"[[40.0, 630.0, 335.0]]"
tomo_b7becf,800,927,959,13.1,0,-1.0,-1.0,-1.0,[]
tomo_b7d014,500,928,960,13.1,4,176.0,381.0,274.0,"[[176.0, 381.0, 274.0], [181.0, 556.0, 329.0], [300.0, 568.5, 324.5], [236.5, 383.0, 265.75]]"
tomo_b7d94c,300,960,928,13.1,1,105.0,747.0,659.0,"[[105.0, 747.0, 659.0]]"
tomo_b80310,300,928,928,13.1,1,123.0,429.0,296.0,"[[123.0, 429.0, 296.0]]"
tomo_b8595d,300,928,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_b87c8e,300,960,928,13.1,1,141.125,326.75,463.5,"[[141.125, 326.75, 463.5]]"
tomo_b8f096,300,960,928,13.1,1,142.0,596.0,584.0,"[[142.0, 596.0, 584.0]]"
tomo_b9088c,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_b93a2d,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_b98cf6,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_b9de3e,500,1024,1440,13.3,0,-1.0,-1.0,-1.0,[]
tomo_b9eb9a,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_ba37ec,300,960,928,15.6,1,149.0,601.0,365.0,"[[149.0, 601.0, 365.0]]"
tomo_ba76d8,800,928,928,19.3,0,-1.0,-1.0,-1.0,[]
tomo_ba9b3d,300,959,928,15.6,1,139.0,856.0,343.0,"[[139.0, 856.0, 343.0]]"
tomo_bad724,800,928,960,13.1,1,326.75,678.5,532.0,"[[326.75, 678.5, 532.0]]"
tomo_bad7b3,300,959,928,15.6,2,194.0,383.0,682.0,"[[194.0, 383.0, 682.0], [142.0, 177.0, 745.0]]"
tomo_bb5ac1,300,960,928,16.8,1,138.5,603.5,481.5,"[[138.5, 603.5, 481.5]]"
tomo_bb9df3,300,960,928,15.6,1,244.0,619.0,380.0,"[[244.0, 619.0, 380.0]]"
tomo_bbe766,300,959,928,15.6,1,195.0,855.0,288.0,"[[195.0, 855.0, 288.0]]"
tomo_bc143f,500,924,956,19.7,0,-1.0,-1.0,-1.0,[]
tomo_bcb115,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_bd42fa,500,928,960,13.1,1,356.25,346.25,864.0,"[[356.25, 346.25, 864.0]]"
tomo_bdc097,300,960,928,16.8,2,193.75,262.25,468.0,"[[193.75, 262.25, 468.0], [216.625, 567.0, 834.0]]"
tomo_bdd3a0,300,959,928,15.6,1,141.0,814.0,590.0,"[[141.0, 814.0, 590.0]]"
tomo_bde7f3,300,960,928,13.1,1,235.0,542.0,283.0,"[[235.0, 542.0, 283.0]]"
tomo_be4a3a,300,959,928,15.6,1,111.0,602.0,896.0,"[[111.0, 602.0, 896.0]]"
tomo_be9b98,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_bebadf,300,960,928,13.1,1,143.0,360.0,410.0,"[[143.0, 360.0, 410.0]]"
tomo_bede89,300,960,928,13.1,1,157.0,597.0,661.0,"[[157.0, 597.0, 661.0]]"
tomo_bf1398,500,924,956,19.7,2,235.0,583.0,185.0,"[[235.0, 583.0, 185.0], [237.0, 549.0, 163.0]]"
tomo_bfd5ea,500,924,956,16.1,0,-1.0,-1.0,-1.0,[]
tomo_bfdf19,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_c00ab5,300,960,928,13.1,1,104.0,529.0,464.0,"[[104.0, 529.0, 464.0]]"
tomo_c10f64,300,960,928,19.2,0,-1.0,-1.0,-1.0,[]
tomo_c11e12,300,959,928,15.6,1,171.0,687.0,620.0,"[[171.0, 687.0, 620.0]]"
tomo_c13fbf,500,924,956,19.7,0,-1.0,-1.0,-1.0,[]
tomo_c3619a,300,928,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_c36b4b,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_c36baf,300,960,928,13.1,1,92.0,406.0,660.0,"[[92.0, 406.0, 660.0]]"
tomo_c38e83,500,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_c46d3c,300,960,928,13.1,1,202.0,528.0,592.0,"[[202.0, 528.0, 592.0]]"
tomo_c4a4bb,300,960,928,13.1,1,204.0,616.0,471.0,"[[204.0, 616.0, 471.0]]"
tomo_c4bfe2,800,928,960,13.1,1,453.75,512.5,375.75,"[[453.75, 512.5, 375.75]]"
tomo_c4db00,300,960,928,13.1,0,-1.0,-1.0,-1.0,[]
tomo_c596be,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_c649f8,300,960,928,13.1,2,146.0,798.0,635.0,"[[146.0, 798.0, 635.0], [85.0, 847.0, 656.5]]"
tomo_c678d9,300,928,928,16.8,1,142.0,271.0,420.0,"[[142.0, 271.0, 420.0]]"
tomo_c6f50a,300,960,928,16.8,1,102.375,643.5,430.0,"[[102.375, 643.5, 430.0]]"
tomo_c77de0,494,1912,1847,6.5,0,-1.0,-1.0,-1.0,[]
tomo_c7a40f,500,1024,1440,13.3,0,-1.0,-1.0,-1.0,[]
tomo_c7b008,300,960,928,15.6,1,83.0,484.0,854.0,"[[83.0, 484.0, 854.0]]"
tomo_c84b46,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_c84b8e,300,960,928,13.1,2,147.0,317.0,681.0,"[[147.0, 317.0, 681.0], [143.625, 676.0, 363.5]]"
tomo_c8f3ce,300,928,928,15.6,1,135.0,173.0,214.0,"[[135.0, 173.0, 214.0]]"
tomo_c925ee,800,927,959,13.1,0,-1.0,-1.0,-1.0,[]
tomo_c9d07c,500,924,956,16.1,1,228.125,359.25,120.75,"[[228.125, 359.25, 120.75]]"
tomo_ca1d13,500,928,960,13.1,1,364.0,72.0,688.0,"[[364.0, 72.0, 688.0]]"
tomo_ca472a,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_ca8be0,500,928,928,19.3,0,-1.0,-1.0,-1.0,[]
tomo_cabaa0,500,924,956,19.7,1,262.75,405.5,288.75,"[[262.75, 405.5, 288.75]]"
tomo_cacb75,300,960,928,15.6,1,240.0,153.0,507.0,"[[240.0, 153.0, 507.0]]"
tomo_cad74b,500,928,960,13.1,4,388.0,838.0,639.0,"[[388.0, 838.0, 639.0], [398.0, 657.0, 562.0], [389.0, 239.0, 380.0], [348.75, 80.125, 324.5]]"
tomo_cae587,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_cb5ec6,800,928,960,16.1,0,-1.0,-1.0,-1.0,[]
tomo_cc2b5c,300,960,928,16.8,1,118.0,443.0,477.0,"[[118.0, 443.0, 477.0]]"
tomo_cc3fc4,300,960,928,13.1,1,199.0,389.0,218.0,"[[199.0, 389.0, 218.0]]"
tomo_cc65a9,300,960,928,15.6,1,136.0,266.0,486.0,"[[136.0, 266.0, 486.0]]"
tomo_cd1a7c,300,960,928,16.8,1,162.0,487.0,703.0,"[[162.0, 487.0, 703.0]]"
tomo_cf0875,300,960,928,13.1,1,41.0,560.0,664.0,"[[41.0, 560.0, 664.0]]"
tomo_cf53d0,300,928,928,13.1,1,235.0,393.0,316.0,"[[235.0, 393.0, 316.0]]"
tomo_cf5bfc,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_cff77a,300,960,928,15.6,1,242.0,490.0,536.0,"[[242.0, 490.0, 536.0]]"
tomo_d0699e,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_d0aa3b,300,928,928,15.6,1,164.0,625.0,792.0,"[[164.0, 625.0, 792.0]]"
tomo_d0c025,300,960,928,13.1,1,158.0,570.0,719.0,"[[158.0, 570.0, 719.0]]"
tomo_d0d9b6,800,927,959,13.1,1,424.5,287.75,835.0,"[[424.5, 287.75, 835.0]]"
tomo_d21396,300,959,928,15.6,1,116.0,218.0,382.0,"[[116.0, 218.0, 382.0]]"
tomo_d23087,300,960,928,13.1,1,88.0,475.0,357.0,"[[88.0, 475.0, 357.0]]"
